Location,Timestamp,Transmitter_MAC,Receiver_MAC,BSSID,Frame_Type,Signal_dBm,Frequency_MHz,PHY_Type,MCS_Legacy,MCS_WiFi5,MCS_WiFi6,Data_Rate_Mbps
Reception_CH149,2026-03-31 13:34:20.784953344,a2:2d:de:fb:01:30,14:96:2d:07:b6:c4,14:96:2d:07:b6:c4,0x0024,-47,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:20.786520832,da:07:02:a9:4d:a6,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-63,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:20.793434880,46:7f:65:2e:cf:c7,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0028,-64,5745,8,,0.0,,6.5
Reception_CH149,2026-03-31 13:34:20.800795648,72:1a:ad:44:81:6a,14:96:2d:1b:63:24,14:96:2d:1b:63:24,0x002c,-79,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:20.826371584,a2:2d:de:fb:01:30,14:96:2d:07:b6:c4,14:96:2d:07:b6:c4,0x0024,-48,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:20.826647296,a2:2d:de:fb:01:30,14:96:2d:07:b6:c4,14:96:2d:07:b6:c4,0x0024,-47,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:20.832913152,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-85,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:20.836112384,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-87,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:20.837485312,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-85,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.837501952,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-85,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.838492160,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-86,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.841035008,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-86,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:20.844653056,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-87,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:20.846194432,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-87,5745,11,,,0.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.846211840,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-87,5745,11,,,0.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.848346880,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-86,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.848352256,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-86,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.850478848,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-86,5745,11,,,0.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.850490112,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-86,5745,11,,,0.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.852226816,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-87,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.852239104,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-87,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.869061120,da:07:02:a9:4d:a6,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-65,5745,5,,,,24.0
Reception_CH149,2026-03-31 13:34:20.869213184,46:7f:65:2e:cf:c7,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-70,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:20.869751808,62:3c:67:5a:2c:51,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-56,5745,5,,,,12.0
Reception_CH149,2026-03-31 13:34:20.870444800,62:3c:67:5a:2c:51,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-56,5745,5,,,,12.0
Reception_CH149,2026-03-31 13:34:20.870588672,62:3c:67:5a:2c:51,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-54,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:20.870807552,62:3c:67:5a:2c:51,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-54,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:20.871015424,62:3c:67:5a:2c:51,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-54,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:20.871076096,62:3c:67:5a:2c:51,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-55,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:20.914318592,3e:55:9b:d5:10:e2,14:96:2d:07:b6:c4,14:96:2d:07:b6:c4,0x0028,-76,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:20.937662464,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-87,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:20.938942976,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-86,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:20.940558336,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-87,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.940564480,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-87,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.942033408,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-87,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.942044416,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-87,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.943800576,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-87,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:20.945420800,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-87,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:20.946895104,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-87,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:20.948508672,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-87,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.948520960,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-87,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.950023680,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-86,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.950038784,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-86,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.951487488,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-86,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.951492352,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-86,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.953306880,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-86,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:20.955123968,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-86,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.955128832,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-86,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:20.956905728,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-85,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:20.997282560,4a:64:00:d3:5f:26,14:96:2d:07:b6:c5,14:96:2d:07:b6:c5,0x002c,-68,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:21.001025280,3e:55:9b:d5:10:e2,14:96:2d:07:b6:c4,14:96:2d:07:b6:c4,0x0028,-73,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.009740032,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-86,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:21.009752064,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-86,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:21.014552320,62:3c:67:5a:2c:51,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0028,-57,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:21.014556928,62:3c:67:5a:2c:51,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0028,-57,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:21.014559232,62:3c:67:5a:2c:51,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0028,-57,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:21.038084608,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-63,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.038090496,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-63,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.038856704,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-63,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.038861568,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-63,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.039019520,4a:64:00:d3:5f:26,14:96:2d:07:b6:c5,14:96:2d:07:b6:c5,0x002c,-70,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:21.039743232,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-63,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.039748096,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-63,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.040401664,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-63,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.040411648,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-63,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.043597824,52:78:11:02:88:c2,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-63,5745,5,,,,24.0
Reception_CH149,2026-03-31 13:34:21.043735296,52:78:11:02:88:c2,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-63,5745,5,,,,24.0
Reception_CH149,2026-03-31 13:34:21.044078080,52:78:11:02:88:c2,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-63,5745,5,,,,24.0
Reception_CH149,2026-03-31 13:34:21.045478912,52:78:11:02:88:c2,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-60,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:21.046051328,52:78:11:02:88:c2,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-63,5745,5,,,,24.0
Reception_CH149,2026-03-31 13:34:21.046201600,52:78:11:02:88:c2,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-63,5745,5,,,,24.0
Reception_CH149,2026-03-31 13:34:21.048760064,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-87,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.048775936,52:78:11:02:88:c2,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-64,5745,5,,,,24.0
Reception_CH149,2026-03-31 13:34:21.051984384,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-87,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:21.051998976,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-87,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:21.054138368,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.054145280,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.055431680,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.055435776,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.055931136,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.055936000,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.057345280,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.057350400,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.057928192,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.057930752,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.058576896,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.058582016,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.059101696,62:3c:67:5a:2c:51,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0028,-59,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:21.059741440,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.059746560,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.060310528,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.060314368,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.070602496,26:92:5a:ff:8f:9b,14:96:2d:07:b6:c4,14:96:2d:07:b6:c4,0x0024,-65,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:21.071983616,52:78:11:02:88:c2,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-64,5745,5,,,,24.0
Reception_CH149,2026-03-31 13:34:21.073345536,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-67,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.073354496,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-67,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.073826304,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-68,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.073828608,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-68,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.083953664,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-67,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.083960064,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-67,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.084347392,3e:55:9b:d5:10:e2,14:96:2d:07:b6:c4,14:96:2d:07:b6:c4,0x0028,-76,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:21.084813824,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-67,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.084816640,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-67,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.085851392,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-67,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.085857536,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-67,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.086285056,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-67,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.086287616,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-67,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.086792960,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.086797824,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.089362944,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.089376768,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.091500800,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.091512064,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.099216640,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.099224320,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.101004800,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.101012480,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.101542400,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.101555968,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.104354304,da:07:02:a9:4d:a6,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-65,5745,5,,,,24.0
Reception_CH149,2026-03-31 13:34:21.104991232,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.105001984,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.105560832,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.105568000,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.106102528,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.106116096,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.106504448,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.106509824,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.107197184,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.107202048,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.116685056,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-86,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:21.116699136,14:96:2d:07:8e:84,a6:9f:47:e0:87:43,14:96:2d:07:8e:84,0x0028,-86,5745,11,,,1.0,17.2000008
Reception_CH149,2026-03-31 13:34:21.119741184,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-67,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.119748352,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-67,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.120460544,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.120465408,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-66,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.125972224,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.125982720,14:96:2d:07:b6:c4,2a:e4:1d:ab:7e:f4,14:96:2d:07:b6:c4,0x0028,-65,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.126014720,e6:9f:8b:a7:45:09,14:96:2d:07:b6:cd,14:96:2d:07:b6:cd,0x0024,-75,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:21.130543616,da:90:97:e5:7b:d8,14:96:2d:10:4b:48,14:96:2d:10:4b:48,0x0024,-85,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:21.130766080,da:90:97:e5:7b:d8,14:96:2d:10:4b:48,14:96:2d:10:4b:48,0x0024,-85,5745,5,,,,6.0
Reception_CH149,2026-03-31 13:34:21.140737536,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-85,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.143755264,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-85,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.152561152,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-85,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.155983616,14:96:2d:07:8e:8c,fe:0d:25:32:07:63,14:96:2d:07:8e:8c,0x0028,-86,5745,11,,,0.0,8.60000038
Reception_CH149,2026-03-31 13:34:21.188630784,26:92:5a:ff:8f:9b,14:96:2d:07:b6:c4,14:96:2d:07:b6:c4,0x0028,-70,5745,5,,,,6.0
